#FamilyID	SampleID	FatherID	MotherID	Sex	Population	Superpopulation	is_duo	is_trio	is_quartet	is_multigen	Sample_Illumina	Father_Illumina	Mother_Illumina	Sex_char
Y012	NA18859	0	0	1	YRI	AFR	0	0	0	0	PRJEB36890.698	n/a	n/a	m
Y012	NA18860	NA18859	NA18858	1	YRI	AFR	0	1	0	0	PRJEB36890.698	PRJEB36890.698	PRJEB31736.2504	m
Y013	NA18515	NA18516	NA18517	1	YRI	AFR	0	1	0	0	PRJEB36890.698	PRJEB31736.2504	PRJEB31736.2504	m
Y013	NA18516	0	0	1	YRI	AFR	0	0	0	0	PRJEB31736.2504	n/a	n/a	m
Y013	NA18517	0	0	2	YRI	AFR	0	0	0	0	PRJEB31736.2504	n/a	n/a	f
Y014	NA18518	NA18519	NA18520	2	YRI	AFR	0	1	0	0	PRJEB36890.698	PRJEB31736.2504	PRJEB31736.2504	f
Y014	NA18519	0	0	1	YRI	AFR	0	0	0	0	PRJEB31736.2504	n/a	n/a	m
Y014	NA18520	0	0	2	YRI	AFR	0	0	0	0	PRJEB31736.2504	n/a	n/a	f
Y016	NA18521	NA18522	NA18523	1	YRI	AFR	0	1	0	0	PRJEB36890.698	PRJEB31736.2504	PRJEB31736.2504	m
Y016	NA18522	0	0	1	YRI	AFR	0	0	0	0	PRJEB31736.2504	n/a	n/a	m
Y016	NA18523	0	0	2	YRI	AFR	0	0	0	0	PRJEB31736.2504	n/a	n/a	f
Y017	NA18870	0	0	2	YRI	AFR	0	0	0	0	PRJEB31736.2504	n/a	n/a	f
Y017	NA18871	0	0	1	YRI	AFR	0	0	0	0	PRJEB31736.2504	n/a	n/a	m
Y017	NA18872	NA18871	NA18870	1	YRI	AFR	0	1	0	0	PRJEB36890.698	PRJEB31736.2504	PRJEB31736.2504	m
Y018	NA18852	0	0	2	YRI	AFR	0	0	0	0	PRJEB36890.698	n/a	n/a	f
Y018	NA18853	0	0	1	YRI	AFR	0	0	0	0	PRJEB31736.2504	n/a	n/a	m
Y018	NA18854	NA18853	NA18852	1	YRI	AFR	0	1	0	0	PRJEB36890.698	PRJEB31736.2504	PRJEB36890.698	m
Y019	NA18873	0	0	2	YRI	AFR	0	0	0	0	PRJEB31736.2504	n/a	n/a	f
Y019	NA18874	0	0	1	YRI	AFR	0	0	0	0	PRJEB31736.2504	n/a	n/a	m
Y019	NA18875	NA18874	NA18873	2	YRI	AFR	0	1	0	0	PRJEB36890.698	PRJEB31736.2504	PRJEB31736.2504	f
Y020	NA18876	0	0	2	YRI	AFR	0	0	0	0	PRJEB31736.2504	n/a	n/a	f
Y020	NA18877	0	0	1	YRI	AFR	0	0	0	0	PRJEB31736.2504	n/a	n/a	m
Y020	NA18906	NA18877	NA18876	2	YRI	AFR	0	1	0	0	PRJEB36890.698	PRJEB31736.2504	PRJEB31736.2504	f
Y021	NA18878	0	0	2	YRI	AFR	0	0	0	0	PRJEB31736.2504	n/a	n/a	f
Y021	NA18879	0	0	1	YRI	AFR	0	0	0	0	PRJEB31736.2504	n/a	n/a	m
Y022	NA18881	0	0	2	YRI	AFR	0	0	0	0	PRJEB31736.2504	n/a	n/a	f
Y023	NA18855	0	0	2	YRI	AFR	0	0	0	0	PRJEB36890.698	n/a	n/a	f
Y023	NA18856	0	0	1	YRI	AFR	0	0	0	0	PRJEB31736.2504	n/a	n/a	m
Y023	NA18857	NA18856	NA18855	1	YRI	AFR	0	1	0	0	PRJEB36890.698	PRJEB31736.2504	PRJEB36890.698	m
Y024	NA18861	0	0	2	YRI	AFR	0	0	0	0	PRJEB31736.2504	n/a	n/a	f
Y024	NA18862	0	NA19105	1	YRI	AFR	1	0	0	1	PRJEB36890.698	n/a	n/a	m
Y024	NA18863	NA18862	NA18861	1	YRI	AFR	0	1	0	1	PRJEB36890.698	PRJEB36890.698	PRJEB31736.2504	m
Y025	NA18907	0	0	2	YRI	AFR	0	0	0	0	PRJEB31736.2504	n/a	n/a	f
Y025a	NA18908	0	0	1	YRI	AFR	0	0	0	0	PRJEB31736.2504	n/a	n/a	m
Y026	NA18864	0	0	2	YRI	AFR	0	0	0	0	PRJEB31736.2504	n/a	n/a	f
Y026	NA18865	0	0	1	YRI	AFR	0	0	0	0	PRJEB31736.2504	n/a	n/a	m
Y027	NA18909	0	0	2	YRI	AFR	0	0	0	0	PRJEB31736.2504	n/a	n/a	f
Y027	NA18910	0	0	1	YRI	AFR	0	0	0	0	PRJEB31736.2504	n/a	n/a	m
Y027	NA18911	NA18910	NA18909	1	YRI	AFR	0	1	0	0	PRJEB36890.698	PRJEB31736.2504	PRJEB31736.2504	m
Y028	NA18912	0	0	2	YRI	AFR	0	0	0	0	PRJEB31736.2504	n/a	n/a	f
Y028	NA18913	0	NA19238	1	YRI	AFR	1	0	0	1	PRJEB36890.698	n/a	PRJEB31736.2504	m
Y028	NA18914	NA18913	NA18912	1	YRI	AFR	0	1	0	1	PRJEB36890.698	PRJEB36890.698	PRJEB31736.2504	m
Y029	NA18915	0	0	1	YRI	AFR	0	0	0	0	PRJEB31736.2504	n/a	n/a	m
Y030	NA18916	0	0	2	YRI	AFR	0	0	0	0	PRJEB31736.2504	n/a	n/a	f
Y030	NA18917	0	0	1	YRI	AFR	0	0	0	0	PRJEB31736.2504	n/a	n/a	m
Y030	NA18930	NA18917	NA18916	2	YRI	AFR	0	1	0	0	PRJEB36890.698	PRJEB31736.2504	PRJEB31736.2504	f
Y033	NA18923	0	0	1	YRI	AFR	0	0	0	0	PRJEB31736.2504	n/a	n/a	m
Y033	NA18924	0	0	2	YRI	AFR	0	0	0	0	PRJEB31736.2504	n/a	n/a	f
Y033	NA18925	NA18923	NA18924	1	YRI	AFR	0	1	0	0	PRJEB36890.698	PRJEB31736.2504	PRJEB31736.2504	m
Y035	NA19197	0	0	2	YRI	AFR	0	0	0	0	PRJEB31736.2504	n/a	n/a	f
Y035	NA19198	0	0	1	YRI	AFR	0	0	0	0	PRJEB31736.2504	n/a	n/a	m
Y035	NA19199	NA19198	NA19197	2	YRI	AFR	0	1	0	0	PRJEB36890.698	PRJEB31736.2504	PRJEB31736.2504	f
Y036	NA18933	0	0	2	YRI	AFR	0	0	0	0	PRJEB31736.2504	n/a	n/a	f
Y036	NA18934	0	0	1	YRI	AFR	0	0	0	0	PRJEB31736.2504	n/a	n/a	m
Y036	NA18935	NA18934	NA18933	1	YRI	AFR	0	1	0	0	PRJEB36890.698	PRJEB31736.2504	PRJEB31736.2504	m
Y039	NA19184	0	0	1	YRI	AFR	0	0	0	0	PRJEB31736.2504	n/a	n/a	m
Y039	NA19185	0	0	2	YRI	AFR	0	0	0	0	PRJEB31736.2504	n/a	n/a	f
Y039	NA19186	NA19184	NA19185	1	YRI	AFR	0	1	0	0	PRJEB36890.698	PRJEB31736.2504	PRJEB31736.2504	m
Y040	NA19092	0	0	1	YRI	AFR	0	0	0	0	PRJEB31736.2504	n/a	n/a	m
Y040	NA19093	0	0	2	YRI	AFR	0	0	0	0	PRJEB31736.2504	n/a	n/a	f
Y040	NA19094	NA19092	NA19093	2	YRI	AFR	0	1	0	0	PRJEB36890.698	PRJEB31736.2504	PRJEB31736.2504	f
Y041	NA19095	0	0	2	YRI	AFR	0	0	0	0	PRJEB31736.2504	n/a	n/a	f
Y041	NA19096	0	0	1	YRI	AFR	0	0	0	0	PRJEB31736.2504	n/a	n/a	m
Y041	NA19097	NA19096	NA19095	2	YRI	AFR	0	1	0	0	PRJEB36890.698	PRJEB31736.2504	PRJEB31736.2504	f
Y042	NA19101	0	0	1	YRI	AFR	0	0	0	0	PRJEB36890.698	n/a	n/a	m
Y042	NA19102	0	0	2	YRI	AFR	0	0	0	0	PRJEB31736.2504	n/a	n/a	f
Y042	NA19103	NA19101	NA19102	1	YRI	AFR	0	1	0	0	PRJEB36890.698	PRJEB36890.698	PRJEB31736.2504	m
Y043	NA19137	0	0	2	YRI	AFR	0	0	0	0	PRJEB31736.2504	n/a	n/a	f
Y043	NA19138	0	0	1	YRI	AFR	0	0	0	0	PRJEB31736.2504	n/a	n/a	m
Y043	NA19139	NA19138	NA19137	1	YRI	AFR	0	1	0	0	PRJEB36890.698	PRJEB31736.2504	PRJEB31736.2504	m
Y044	NA19175	0	0	1	YRI	AFR	0	0	0	0	PRJEB31736.2504	n/a	n/a	m
Y044	NA19176	0	0	2	YRI	AFR	0	0	0	0	PRJEB36890.698	n/a	n/a	f
Y044	NA19177	NA19175	NA19176	1	YRI	AFR	0	1	0	0	PRJEB36890.698	PRJEB31736.2504	PRJEB36890.698	m
Y045	NA19200	0	0	1	YRI	AFR	0	0	0	0	PRJEB31736.2504	n/a	n/a	m
Y045	NA19201	0	0	2	YRI	AFR	0	0	0	0	PRJEB31736.2504	n/a	n/a	f
Y045	NA19202	NA19200	NA19201	2	YRI	AFR	0	1	0	0	PRJEB36890.698	PRJEB31736.2504	PRJEB31736.2504	f
Y047	NA19171	0	0	1	YRI	AFR	0	0	0	0	PRJEB31736.2504	n/a	n/a	m
Y047	NA19172	0	0	2	YRI	AFR	0	0	0	0	PRJEB31736.2504	n/a	n/a	f
Y047	NA19173	NA19171	NA19172	1	YRI	AFR	0	1	0	0	PRJEB36890.698	PRJEB31736.2504	PRJEB31736.2504	m
Y048	NA19203	0	0	1	YRI	AFR	0	0	0	0	PRJEB36890.698	n/a	n/a	m
Y048	NA19204	0	0	2	YRI	AFR	0	0	0	0	PRJEB31736.2504	n/a	n/a	f
Y048	NA19205	NA19203	NA19204	1	YRI	AFR	0	1	0	0	PRJEB36890.698	PRJEB36890.698	PRJEB31736.2504	m
Y050	NA19209	0	0	2	YRI	AFR	0	0	0	0	PRJEB31736.2504	n/a	n/a	f
Y050	NA19210	0	0	1	YRI	AFR	0	0	0	0	PRJEB31736.2504	n/a	n/a	m
Y050	NA19211	NA19210	NA19209	1	YRI	AFR	0	1	0	0	PRJEB36890.698	PRJEB31736.2504	PRJEB31736.2504	m
Y051	NA19206	0	0	2	YRI	AFR	0	0	0	0	PRJEB31736.2504	n/a	n/a	f
Y051	NA19207	0	0	1	YRI	AFR	0	0	0	0	PRJEB31736.2504	n/a	n/a	m
Y051	NA19208	NA19207	NA19206	1	YRI	AFR	0	1	0	0	PRJEB36890.698	PRJEB31736.2504	PRJEB31736.2504	m
Y056	NA19159	0	0	2	YRI	AFR	0	0	0	0	PRJEB31736.2504	n/a	n/a	f
Y056	NA19160	0	0	1	YRI	AFR	0	0	0	0	PRJEB31736.2504	n/a	n/a	m
Y056	NA19161	NA19160	NA19159	1	YRI	AFR	0	1	0	0	PRJEB36890.698	PRJEB31736.2504	PRJEB31736.2504	m
Y057	NA19224	NA19226	NA19225	1	YRI	AFR	0	1	0	0	PRJEB36890.698	PRJEB36890.698	PRJEB31736.2504	m
Y057	NA19225	0	0	2	YRI	AFR	0	0	0	0	PRJEB31736.2504	n/a	n/a	f
Y057	NA19226	0	0	1	YRI	AFR	0	0	0	0	PRJEB36890.698	n/a	n/a	m
Y058	NA19221	NA19223	NA19222	2	YRI	AFR	0	1	0	0	PRJEB36890.698	PRJEB31736.2504	PRJEB31736.2504	f
Y058	NA19222	0	0	2	YRI	AFR	0	0	0	0	PRJEB31736.2504	n/a	n/a	f
Y058	NA19223	0	0	1	YRI	AFR	0	0	0	0	PRJEB31736.2504	n/a	n/a	m
Y060	NA19116	0	0	2	YRI	AFR	0	0	0	0	PRJEB31736.2504	n/a	n/a	f
Y060	NA19119	0	0	1	YRI	AFR	0	0	0	0	PRJEB31736.2504	n/a	n/a	m
Y060	NA19120	NA19119	NA19116	1	YRI	AFR	0	1	0	0	PRJEB36890.698	PRJEB31736.2504	PRJEB31736.2504	m
Y061	NA19121	0	0	1	YRI	AFR	0	0	0	0	PRJEB31736.2504	n/a	n/a	m
Y061	NA19122	0	0	2	YRI	AFR	0	0	0	0	PRJEB36890.698	n/a	n/a	f
Y061	NA19123	NA19121	NA19122	1	YRI	AFR	0	1	0	0	PRJEB36890.698	PRJEB31736.2504	PRJEB36890.698	m
Y071	NA19140	0	0	2	YRI	AFR	0	0	0	0	PRJEB36890.698	n/a	n/a	f
Y071	NA19141	0	0	1	YRI	AFR	0	0	0	0	PRJEB31736.2504	n/a	n/a	m
Y071	NA19142	NA19141	NA19140	1	YRI	AFR	0	1	0	0	PRJEB36890.698	PRJEB31736.2504	PRJEB36890.698	m
Y072	NA19152	0	0	2	YRI	AFR	0	0	0	0	PRJEB31736.2504	n/a	n/a	f
Y072	NA19153	0	0	1	YRI	AFR	0	0	0	0	PRJEB31736.2504	n/a	n/a	m
Y072	NA19154	NA19153	NA19152	1	YRI	AFR	0	1	0	0	PRJEB36890.698	PRJEB31736.2504	PRJEB31736.2504	m
Y073	NA19149	0	0	2	YRI	AFR	0	0	0	0	PRJEB31736.2504	n/a	n/a	f
Y073	NA19150	0	0	1	YRI	AFR	0	0	0	0	PRJEB36890.698	n/a	n/a	m
Y073	NA19151	NA19150	NA19149	2	YRI	AFR	0	1	0	0	PRJEB36890.698	PRJEB36890.698	PRJEB31736.2504	f
Y074	NA19143	0	0	2	YRI	AFR	0	0	0	0	PRJEB31736.2504	n/a	n/a	f
Y074	NA19144	0	0	1	YRI	AFR	0	0	0	0	PRJEB31736.2504	n/a	n/a	m
Y074	NA19145	NA19144	NA19143	1	YRI	AFR	0	1	0	0	PRJEB36890.698	PRJEB31736.2504	PRJEB31736.2504	m
Y075	NA19146	0	0	1	YRI	AFR	0	0	0	0	PRJEB31736.2504	n/a	n/a	m
Y075	NA19147	0	0	2	YRI	AFR	0	0	0	0	PRJEB31736.2504	n/a	n/a	f
Y075	NA19148	NA19146	NA19147	2	YRI	AFR	0	1	0	0	PRJEB36890.698	PRJEB31736.2504	PRJEB31736.2504	f
Y077	NA19127	0	0	2	YRI	AFR	0	0	0	0	PRJEB36890.698	n/a	n/a	f
Y077	NA19128	0	0	1	YRI	AFR	0	0	0	0	PRJEB36890.698	n/a	n/a	m
Y077	NA19129	NA19128	NA19127	2	YRI	AFR	0	1	0	0	PRJEB31736.2504	PRJEB36890.698	PRJEB36890.698	f
Y079	NA19113	0	0	1	YRI	AFR	0	0	0	0	PRJEB31736.2504	n/a	n/a	m
Y079	NA19114	0	0	2	YRI	AFR	0	0	0	0	PRJEB31736.2504	n/a	n/a	f
Y079	NA19115	NA19113	NA19114	2	YRI	AFR	0	1	0	0	PRJEB36890.698	PRJEB31736.2504	PRJEB31736.2504	f
Y092	NA19256	0	0	1	YRI	AFR	0	0	0	0	PRJEB31736.2504	n/a	n/a	m
Y092	NA19257	0	0	2	YRI	AFR	0	0	0	0	PRJEB31736.2504	n/a	n/a	f
Y092	NA19258	NA19256	NA19257	1	YRI	AFR	0	1	0	0	PRJEB36890.698	PRJEB31736.2504	PRJEB31736.2504	m
Y100	NA19117	0	0	1	YRI	AFR	0	0	0	0	PRJEB31736.2504	n/a	n/a	m
Y100	NA19118	0	0	2	YRI	AFR	0	0	0	0	PRJEB31736.2504	n/a	n/a	f
Y100	NA19174	NA19117	NA19118	1	YRI	AFR	0	1	0	0	PRJEB36890.698	PRJEB31736.2504	PRJEB31736.2504	m
Y101	NA19130	0	0	1	YRI	AFR	0	0	0	0	PRJEB31736.2504	n/a	n/a	m
Y101	NA19131	0	0	2	YRI	AFR	0	0	0	0	PRJEB31736.2504	n/a	n/a	f
Y101	NA19132	NA19130	NA19131	2	YRI	AFR	0	1	0	0	PRJEB36890.698	PRJEB31736.2504	PRJEB31736.2504	f
Y105	NA19098	0	0	1	YRI	AFR	0	0	0	0	PRJEB31736.2504	n/a	n/a	m
Y105	NA19099	0	0	2	YRI	AFR	0	0	0	0	PRJEB31736.2504	n/a	n/a	f
Y105	NA19100	NA19098	NA19099	2	YRI	AFR	0	1	0	0	PRJEB36890.698	PRJEB31736.2504	PRJEB31736.2504	f
Y110	NA19213	0	0	1	YRI	AFR	0	0	0	0	PRJEB31736.2504	n/a	n/a	m
Y110	NA19214	0	0	2	YRI	AFR	0	0	0	0	PRJEB31736.2504	n/a	n/a	f
Y110	NA19215	NA19213	NA19214	2	YRI	AFR	0	1	0	0	PRJEB36890.698	PRJEB31736.2504	PRJEB31736.2504	f
Y111	NA19189	0	0	1	YRI	AFR	0	0	0	0	PRJEB31736.2504	n/a	n/a	m
Y111	NA19190	0	0	2	YRI	AFR	0	0	0	0	PRJEB31736.2504	n/a	n/a	f
Y111	NA19191	NA19189	NA19190	1	YRI	AFR	0	1	0	0	PRJEB36890.698	PRJEB31736.2504	PRJEB31736.2504	m
Y116	NA19235	0	0	2	YRI	AFR	0	0	0	0	PRJEB31736.2504	n/a	n/a	f
Y116	NA19236	0	0	1	YRI	AFR	0	0	0	0	PRJEB31736.2504	n/a	n/a	m
Y116	NA19237	NA19236	NA19235	2	YRI	AFR	0	1	0	0	PRJEB36890.698	PRJEB31736.2504	PRJEB31736.2504	f
Y117	NA19238	0	0	2	YRI	AFR	0	0	0	0	PRJEB31736.2504	n/a	n/a	f
Y117	NA19239	0	0	1	YRI	AFR	0	0	0	0	PRJEB31736.2504	n/a	n/a	m
Y117	NA19240	NA19239	NA19238	2	YRI	AFR	0	1	0	0	PRJEB36890.698	PRJEB31736.2504	PRJEB31736.2504	f
Y120	NA19247	0	0	2	YRI	AFR	0	0	0	0	PRJEB31736.2504	n/a	n/a	f
Y120	NA19248	0	0	1	YRI	AFR	0	0	0	0	PRJEB31736.2504	n/a	n/a	m
Y120	NA19249	NA19248	NA19247	1	YRI	AFR	0	1	0	0	PRJEB36890.698	PRJEB31736.2504	PRJEB31736.2504	m
CLM01	HG01119	0	0	2	CLM	AMR	0	0	0	0	PRJEB31736.2504	n/a	n/a	f
CLM02	HG01121	0	0	1	CLM	AMR	0	0	0	0	PRJEB31736.2504	n/a	n/a	m
CLM02	HG01122	0	0	2	CLM	AMR	0	0	0	0	PRJEB31736.2504	n/a	n/a	f
CLM03	HG01112	0	0	1	CLM	AMR	0	0	0	0	PRJEB31736.2504	n/a	n/a	m
CLM03	HG01113	0	0	2	CLM	AMR	0	0	0	0	PRJEB31736.2504	n/a	n/a	f
CLM03	HG01114	HG01112	HG01113	2	CLM	AMR	0	1	0	0	PRJEB36890.698	PRJEB31736.2504	PRJEB31736.2504	f
CLM04	HG01124	0	0	1	CLM	AMR	0	0	0	0	PRJEB31736.2504	n/a	n/a	m
CLM04	HG01125	0	0	2	CLM	AMR	0	0	0	0	PRJEB31736.2504	n/a	n/a	f
CLM04	HG01126	HG01124	HG01125	1	CLM	AMR	0	1	0	0	PRJEB36890.698	PRJEB31736.2504	PRJEB31736.2504	m
CLM06	HG01130	0	0	1	CLM	AMR	0	0	0	0	PRJEB31736.2504	n/a	n/a	m
CLM06	HG01131	0	0	2	CLM	AMR	0	0	0	0	PRJEB31736.2504	n/a	n/a	f
CLM07	HG01133	0	0	1	CLM	AMR	0	0	0	0	PRJEB31736.2504	n/a	n/a	m
CLM07	HG01134	0	0	2	CLM	AMR	0	0	0	0	PRJEB31736.2504	n/a	n/a	f
CLM07	HG01135	HG01133	HG01134	1	CLM	AMR	0	1	0	0	PRJEB36890.698	PRJEB31736.2504	PRJEB31736.2504	m
CLM08	HG01136	0	0	1	CLM	AMR	0	0	0	0	PRJEB31736.2504	n/a	n/a	m
CLM08	HG01137	0	0	2	CLM	AMR	0	0	0	0	PRJEB31736.2504	n/a	n/a	f
CLM08	HG01138	HG01136	HG01137	1	CLM	AMR	0	1	0	0	PRJEB36890.698	PRJEB31736.2504	PRJEB31736.2504	m
CLM09	HG01139	0	0	1	CLM	AMR	0	0	0	0	PRJEB31736.2504	n/a	n/a	m
CLM09	HG01140	0	0	2	CLM	AMR	0	0	0	0	PRJEB31736.2504	n/a	n/a	f
CLM09	HG01141	HG01139	HG01140	2	CLM	AMR	0	1	0	0	PRJEB36890.698	PRJEB31736.2504	PRJEB31736.2504	f
CLM10	HG01142	0	0	1	CLM	AMR	0	0	0	0	PRJEB31736.2504	n/a	n/a	m
CLM12	HG01148	0	0	1	CLM	AMR	0	0	0	0	PRJEB31736.2504	n/a	n/a	m
CLM12	HG01149	0	0	2	CLM	AMR	0	0	0	0	PRJEB31736.2504	n/a	n/a	f
CLM12	HG01150	HG01148	HG01149	2	CLM	AMR	0	1	0	0	PRJEB36890.698	PRJEB31736.2504	PRJEB31736.2504	f
CLM14	HG01250	0	0	1	CLM	AMR	0	0	0	0	PRJEB31736.2504	n/a	n/a	m
CLM14	HG01251	0	0	2	CLM	AMR	0	0	0	0	PRJEB31736.2504	n/a	n/a	f
CLM14	HG01252	HG01250	HG01251	1	CLM	AMR	0	1	0	0	PRJEB36890.698	PRJEB31736.2504	PRJEB31736.2504	m
CLM15	HG01253	0	0	1	CLM	AMR	0	0	0	0	PRJEB31736.2504	n/a	n/a	m
CLM15	HG01254	0	0	2	CLM	AMR	0	0	0	0	PRJEB31736.2504	n/a	n/a	f
CLM15	HG01255	HG01253	HG01254	1	CLM	AMR	0	1	0	0	PRJEB36890.698	PRJEB31736.2504	PRJEB31736.2504	m
CLM16	HG01256	0	0	1	CLM	AMR	0	0	0	0	PRJEB31736.2504	n/a	n/a	m
CLM16	HG01257	0	0	2	CLM	AMR	0	0	0	0	PRJEB31736.2504	n/a	n/a	f
CLM16	HG01258	HG01256	HG01257	1	CLM	AMR	0	1	0	0	PRJEB36890.698	PRJEB31736.2504	PRJEB31736.2504	m
CLM17	HG01259	0	0	1	CLM	AMR	0	0	0	0	PRJEB31736.2504	n/a	n/a	m
CLM17	HG01260	0	0	2	CLM	AMR	0	0	0	0	PRJEB31736.2504	n/a	n/a	f
CLM17	HG01261	HG01259	HG01260	1	CLM	AMR	0	1	0	0	PRJEB36890.698	PRJEB31736.2504	PRJEB31736.2504	m
CLM20	HG01269	0	0	2	CLM	AMR	0	0	0	0	PRJEB31736.2504	n/a	n/a	f
CLM21	HG01271	0	0	1	CLM	AMR	0	0	0	0	PRJEB31736.2504	n/a	n/a	m
CLM21	HG01272	0	0	2	CLM	AMR	0	0	0	0	PRJEB31736.2504	n/a	n/a	f
CLM21	HG01273	HG01271	HG01272	1	CLM	AMR	0	1	0	0	PRJEB36890.698	PRJEB31736.2504	PRJEB31736.2504	m
CLM22	HG01274	0	0	1	CLM	AMR	0	0	0	0	PRJEB36890.698	n/a	n/a	m
CLM22	HG01275	0	0	2	CLM	AMR	0	0	0	0	PRJEB31736.2504	n/a	n/a	f
CLM22	HG01276	HG01274	HG01275	2	CLM	AMR	0	1	0	0	PRJEB36890.698	PRJEB36890.698	PRJEB31736.2504	f
CLM23	HG01277	0	0	1	CLM	AMR	0	0	0	0	PRJEB31736.2504	n/a	n/a	m
CLM23	HG01278	0	0	2	CLM	AMR	0	0	0	0	PRJEB36890.698	n/a	n/a	f
CLM23	HG01279	HG01277	HG01278	2	CLM	AMR	0	1	0	0	PRJEB36890.698	PRJEB31736.2504	PRJEB36890.698	f
CLM24	HG01280	0	0	1	CLM	AMR	0	0	0	0	PRJEB31736.2504	n/a	n/a	m
CLM24	HG01281	0	0	2	CLM	AMR	0	0	0	0	PRJEB31736.2504	n/a	n/a	f
CLM25	HG01284	0	0	2	CLM	AMR	0	0	0	0	PRJEB31736.2504	n/a	n/a	f
CLM26	HG01341	0	0	1	CLM	AMR	0	0	0	0	PRJEB31736.2504	n/a	n/a	m
CLM26	HG01342	0	0	2	CLM	AMR	0	0	0	0	PRJEB31736.2504	n/a	n/a	f
CLM26	HG01343	HG01341	HG01342	2	CLM	AMR	0	1	0	0	PRJEB36890.698	PRJEB31736.2504	PRJEB31736.2504	f
CLM27	HG01344	0	0	1	CLM	AMR	0	0	0	0	PRJEB31736.2504	n/a	n/a	m
CLM27	HG01345	0	0	2	CLM	AMR	0	0	0	0	PRJEB31736.2504	n/a	n/a	f
CLM27	HG01346	HG01344	HG01345	2	CLM	AMR	0	1	0	0	PRJEB36890.698	PRJEB31736.2504	PRJEB31736.2504	f
CLM28	HG01347	0	0	1	CLM	AMR	0	0	0	0	PRJEB36890.698	n/a	n/a	m
CLM28	HG01348	0	0	2	CLM	AMR	0	0	0	0	PRJEB31736.2504	n/a	n/a	f
CLM28	HG01349	HG01347	HG01348	2	CLM	AMR	0	1	0	0	PRJEB36890.698	PRJEB36890.698	PRJEB31736.2504	f
CLM29	HG01350	0	0	1	CLM	AMR	0	0	0	0	PRJEB31736.2504	n/a	n/a	m
CLM29	HG01351	0	0	2	CLM	AMR	0	0	0	0	PRJEB31736.2504	n/a	n/a	f
CLM29	HG01352	HG01350	HG01351	2	CLM	AMR	0	1	0	0	PRJEB36890.698	PRJEB31736.2504	PRJEB31736.2504	f
CLM30	HG01353	0	0	1	CLM	AMR	0	0	0	0	PRJEB31736.2504	n/a	n/a	m
CLM30	HG01354	0	0	2	CLM	AMR	0	0	0	0	PRJEB31736.2504	n/a	n/a	f
CLM30	HG01355	HG01353	HG01354	2	CLM	AMR	0	1	0	0	PRJEB36890.698	PRJEB31736.2504	PRJEB31736.2504	f
CLM31	HG01356	0	0	1	CLM	AMR	0	0	0	0	PRJEB31736.2504	n/a	n/a	m
CLM31	HG01357	0	0	2	CLM	AMR	0	0	0	0	PRJEB31736.2504	n/a	n/a	f
CLM31	HG01358	HG01356	HG01357	1	CLM	AMR	0	1	0	0	PRJEB36890.698	PRJEB31736.2504	PRJEB31736.2504	m
CLM32	HG01359	0	0	1	CLM	AMR	0	0	0	0	PRJEB31736.2504	n/a	n/a	m
CLM32	HG01360	0	0	2	CLM	AMR	0	0	0	0	PRJEB31736.2504	n/a	n/a	f
CLM32	HG01361	HG01359	HG01360	2	CLM	AMR	0	1	0	0	PRJEB36890.698	PRJEB31736.2504	PRJEB31736.2504	f
CLM33	HG01362	0	0	1	CLM	AMR	0	0	0	0	PRJEB31736.2504	n/a	n/a	m
CLM33	HG01363	0	0	2	CLM	AMR	0	0	0	0	PRJEB31736.2504	n/a	n/a	f
CLM34	HG01365	0	0	1	CLM	AMR	0	0	0	0	PRJEB31736.2504	n/a	n/a	m
CLM34	HG01366	0	0	2	CLM	AMR	0	0	0	0	PRJEB31736.2504	n/a	n/a	f
CLM34	HG01367	HG01365	HG01366	2	CLM	AMR	0	1	0	0	PRJEB36890.698	PRJEB31736.2504	PRJEB31736.2504	f
CLM35	HG01369	0	0	2	CLM	AMR	0	0	0	0	PRJEB31736.2504	n/a	n/a	f
CLM36	HG01372	0	0	2	CLM	AMR	0	0	0	0	PRJEB31736.2504	n/a	n/a	f
CLM37	HG01374	0	0	1	CLM	AMR	0	0	0	0	PRJEB31736.2504	n/a	n/a	m
CLM37	HG01375	0	0	2	CLM	AMR	0	0	0	0	PRJEB31736.2504	n/a	n/a	f
CLM37	HG01376	HG01374	HG01375	2	CLM	AMR	0	1	0	0	PRJEB36890.698	PRJEB31736.2504	PRJEB31736.2504	f
CLM38	HG01377	0	0	1	CLM	AMR	0	0	0	0	PRJEB31736.2504	n/a	n/a	m
CLM38	HG01378	0	0	2	CLM	AMR	0	0	0	0	PRJEB31736.2504	n/a	n/a	f
CLM38	HG01379	HG01377	HG01378	2	CLM	AMR	0	1	0	0	PRJEB36890.698	PRJEB31736.2504	PRJEB31736.2504	f
CLM40	HG01383	0	0	1	CLM	AMR	0	0	0	0	PRJEB31736.2504	n/a	n/a	m
CLM40	HG01384	0	0	2	CLM	AMR	0	0	0	0	PRJEB31736.2504	n/a	n/a	f
CLM40	HG01385	HG01383	HG01384	2	CLM	AMR	0	1	0	0	PRJEB36890.698	PRJEB31736.2504	PRJEB31736.2504	f
CLM42	HG01389	0	0	1	CLM	AMR	0	0	0	0	PRJEB31736.2504	n/a	n/a	m
CLM42	HG01390	0	0	2	CLM	AMR	0	0	0	0	PRJEB31736.2504	n/a	n/a	f
